term_id,canonical_name,aliases,type,layer,definition,owner_component,source_of_truth,existing_code_refs,existing_doc_refs,bundle_refs,used_by,depends_on,produces,invariants,failure_modes,status,migration_action
provider_tool.provider.gpt_image_2.v1,GPT Image 2,[],provider,provider_tool,"Image generation/editing provider used for onboarding assets, character/object sheets, paper-cut props, and repairs.",Provider Registry,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-099-single-image-post-engine-supervisual-router-and-skia-runtime-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-099-single-image-post-engine-supervisual-router-and-skia-runtime-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-100-single-image-contracts-registry-loader-and-schema-parity-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-101-single-image-router-format-family-and-archetype-selection-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-103-single-image-provider-job-planner-and-layer-materialization-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
provider_tool.provider.ideogram_4.v1,Ideogram 4,[],provider,provider_tool,"Composition-oriented image generation provider used for layout/concept plates, typography-like arrangement, and visual ideation.",Provider Registry,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-088-ideogram-4-composition-director-to-production-template-bridge-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-088-ideogram-4-composition-director-to-production-template-bridge-build.md"", ""docs/stories/story-7-3-ideogram-4-compositionjob-lineage.md"", ""docs/tech-specs/TS-CMF-038-ideogram-4-compositionjob-lineage.md"", ""docs/tech-specs/TS-CMF-088-ideogram-4-composition-director-to-production-template-bridge.md""]",[],[],[],[],[],[],[],partial_existing,extend
provider_tool.provider.imagecritic.v1,ImageCritic,[],provider,provider_tool,Automated visual quality/evaluation model candidate for asset and final-render QC.,Provider Registry,,[],[],[],[],[],[],[],[],canonical_to_create,create
provider_tool.provider.lavasr.v1,LavaSR,[],provider,provider_tool,Speech restoration/enhancement provider for raw interview audio and voice output quality equalization.,Provider Registry,,[],[],[],[],[],[],[],[],canonical_to_create,create
provider_tool.provider.moss_tts.v1,MOSS-TTS,[],provider,provider_tool,Voice generation/voice-clone provider candidate for approved voice DNA boost inserts.,Provider Registry,,[],[],[],[],[],[],[],[],canonical_to_create,create
provider_tool.provider.motion_canvas.v1,Motion Canvas,[],provider,provider_tool,"TypeScript animation/choreography tool for diagrams, procedural motion, and character/scene choreography.",Provider Registry,docs/stories/story-8-2-deterministic-remotion-and-motion-canvas-rendering.md,"[""docs/stories/story-8-2-deterministic-remotion-and-motion-canvas-rendering.md"", ""docs/tech-specs/TS-CMF-043-deterministic-remotion-and-motion-canvas-rendering.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-086-papercut-rig-layer-motion-and-sfx-runtime-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-111-twod-character-provider-adapters-rig-authoring-asset-promotion-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
provider_tool.provider.publer_api.v1,Publer API,[],provider,provider_tool,"Publishing provider for upload, scheduling, posting, job status, and analytics ingestion.",Provider Registry,docs/stories/story-9-5-publishing-intent-and-publer-adapter.md,"[""docs/stories/story-9-5-publishing-intent-and-publer-adapter.md"", ""docs/tech-specs/TS-CMF-054-publishing-intent-and-publer-adapter.md""]",[],[],[],[],[],[],[],partial_existing,extend
provider_tool.provider.qwen_image_layered.v1,Qwen-Image-Layered,[],provider,provider_tool,Layer decomposition model/provider for turning flat images into editable RGBA layer stacks.,Provider Registry,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-099-single-image-post-engine-supervisual-router-and-skia-runtime-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-099-single-image-post-engine-supervisual-router-and-skia-runtime-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-100-single-image-contracts-registry-loader-and-schema-parity-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-101-single-image-router-format-family-and-archetype-selection-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-103-single-image-provider-job-planner-and-layer-materialization-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
provider_tool.provider.remotion.v1,Remotion,[],provider,provider_tool,React/TypeScript deterministic video composition and render framework.,Provider Registry,docs/stories/story-8-2-deterministic-remotion-and-motion-canvas-rendering.md,"[""docs/stories/story-8-2-deterministic-remotion-and-motion-canvas-rendering.md"", ""docs/tech-specs/TS-CMF-043-deterministic-remotion-and-motion-canvas-rendering.md"", ""registries/cmf-assembler-schemas/dep_vid_002_remotion_manifest.schema.json""]",[],[],[],[],[],[],[],partial_existing,extend
provider_tool.provider.rhubarb_lip_sync.v1,Rhubarb Lip Sync,[],provider,provider_tool,Viseme cue generation fallback for 2D mouth-shape animation.,Provider Registry,docs/tech-specs/TS-CMF-142-live-operations-event-stream-and-read-model-sync.md,"[""docs/tech-specs/TS-CMF-142-live-operations-event-stream-and-read-model-sync.md""]",[],[],[],[],[],[],[],partial_existing,extend
provider_tool.provider.runninghub_api.v1,RunningHub API,[],provider,provider_tool,Remote API execution environment for ComfyUI-style workflows and batch jobs.,Provider Registry,,[],[],[],[],[],[],[],[],canonical_to_create,create
provider_tool.provider.sam3.v1,SAM3,[],provider,provider_tool,"Segmentation/masking/tracking provider for people, objects, cutouts, and background removal.",Provider Registry,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-095-geometrics-still-visual-runtime-skia-sam3-pretext-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-095-geometrics-still-visual-runtime-skia-sam3-pretext-build.md"", ""docs/audits/CMF_VISUAL_GEOMETRICS_SKIA_SAM3_PRETEXT_AUDIT_2026-06-24.md"", ""docs/tech-specs/TS-CMF-095-geometrics-still-visual-composition-runtime-skia-sam3-pretext.md""]",[],[],[],[],[],[],[],partial_existing,extend
provider_tool.provider.scail_2.v1,SCAIL-2,[],provider,provider_tool,Specific-scene/motion-transfer style reference for dance/meme/video imitation workflows.,Provider Registry,,[],[],[],[],[],[],[],[],canonical_to_create,create
provider_tool.provider.see_through.v1,See-Through,[],provider,provider_tool,Single-image character layer decomposition reference system for semantically separated PSD-like body layers.,Provider Registry,,[],[],[],[],[],[],[],[],canonical_to_create,create
provider_tool.provider.skia.v1,Skia,[],provider,provider_tool,"Deterministic 2D rendering/compositing surface for still visuals, geometry, text, cards, and layers.",Provider Registry,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-095-geometrics-still-visual-runtime-skia-sam3-pretext-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-095-geometrics-still-visual-runtime-skia-sam3-pretext-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-097-carousel-builder-engine-compiler-workflow-and-skia-export-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-099-single-image-post-engine-supervisual-router-and-skia-runtime-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-104-single-image-skia-scene-compiler-and-render-binding-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
provider_tool.provider.spine_runtime.v1,Spine Runtime,[],provider,provider_tool,"2D skeletal animation runtime/interchange target with bones, slots, skins, attachments, and animation tracks.",Provider Registry,docs/architecture/cmf_studio_build_workflow/build_receipts/BATCH-01-composition-spine-build-2026-06-25.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/BATCH-01-composition-spine-build-2026-06-25.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-063-agentrolespec-and-departmentspec-runtime-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-072-scene-template-runtime-binding-for-reaction-clips-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-078-four-video-format-runtime-and-doctrine-crosswalk-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
provider_tool.provider.stretchy_studio.v1,Stretchy Studio,[],provider,provider_tool,"2D puppet authoring reference for PSD import, rigging, mesh deformation, shape keys, timeline, and export.",Provider Registry,docs/architecture/cmf_studio_build_workflow/CMF_IMPLEMENTATION_BATCHES_2026-06-25.md,"[""docs/architecture/cmf_studio_build_workflow/CMF_IMPLEMENTATION_BATCHES_2026-06-25.md"", ""docs/architecture/cmf_studio_build_workflow/audit_reports/TS-CMF-062-070-frontier-audit.md"", ""docs/architecture/cmf_studio_build_workflow/audit_reports/TS-CMF-144-video-timeline-workbench-audit.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/BATCH-01-SLICE-1A-preflight-2026-06-25.md""]",[],[],[],[],[],[],[],partial_existing,extend
provider_tool.provider.telegram_bot.v1,Telegram Bot,[],provider,provider_tool,"Operator command, notification, approval, and agent chat surface.",Provider Registry,docs/stories/story-1-5-pwa-and-telegram-state-parity.md,"[""docs/stories/story-1-5-pwa-and-telegram-state-parity.md"", ""docs/stories/story-9-6-telegram-quick-review-with-evidence.md"", ""docs/tech-specs/TS-CMF-007-pwa-and-telegram-state-parity.md"", ""docs/tech-specs/TS-CMF-055-telegram-quick-review-with-evidence.md""]",[],[],[],[],[],[],[],partial_existing,extend
provider_tool.provider.telegram_mini_app.v1,Telegram Mini App,[],provider,provider_tool,"Lightweight preview, chat, review, approve/reject/revise mobile surface inside Telegram.",Provider Registry,docs/tech-specs/TS-CMF-141-telegram-bot-mini-app-and-pwa-handoff-integration.md,"[""docs/tech-specs/TS-CMF-141-telegram-bot-mini-app-and-pwa-handoff-integration.md"", ""docs/architecture/april_updates/Phase3_Experience_Mini_Apps_Epics.md"", ""docs/architecture/cbar_audits/CBAR_Audit_Phase3_Experience_Mini_Apps.md"", ""docs/stories/story-1-5-pwa-and-telegram-state-parity.md""]",[],[],[],[],[],[],[],partial_existing,extend
provider_tool.provider.whisperx.v1,WhisperX,[],provider,provider_tool,"Transcript alignment, word-level timestamp, diarization/forced-alignment provider.",Provider Registry,,[],[],[],[],[],[],[],[],canonical_to_create,create
render_timeline.contract.animation_plan.v1,Animation Plan,[],contract,render_timeline,"Motion plan for layers, paper-cut objects, characters, diagrams, and transitions.",Render Runtime,docs/stories/story-7-4-layer-manifests-animation-plans-edl-captions-and-sonic-plans.md,"[""docs/stories/story-7-4-layer-manifests-animation-plans-edl-captions-and-sonic-plans.md"", ""docs/tech-specs/TS-CMF-039-layer-manifests-animation-plans-edl-captions-and-sonic-plans.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-076-open-source-integration-adapter-evaluation-and-import-plan-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-093-animation-studio-migration-and-operator-rig-editor-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
render_timeline.contract.asset_selection.v1,Asset Selection,[],contract,render_timeline,Existing code contract/class `AssetSelection` discovered in `src/ccp_studio/contracts/scene_spec.py`; map into canonical ontology or keep as implementation detail.,SceneSpec Compiler,src/ccp_studio/contracts/scene_spec.py,"[""src/ccp_studio/contracts/scene_spec.py""]",[],[],[],[],[],[],[],partial_existing,map
render_timeline.contract.asset_source_kind.v1,Asset Source Kind,[],contract,render_timeline,Existing code contract/class `AssetSourceKind` discovered in `src/ccp_studio/contracts/scene_spec.py`; map into canonical ontology or keep as implementation detail.,SceneSpec Compiler,src/ccp_studio/contracts/scene_spec.py,"[""src/ccp_studio/contracts/scene_spec.py""]",[],[],[],[],[],[],[],partial_existing,map
render_timeline.contract.audio_mix_manifest.v1,Audio Mix Manifest,[],contract,render_timeline,"Record of audio components, source types, gain, ducking, loudness, and final mix.",Render Runtime,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-121-production-pipeline-manifest-registry-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-121-production-pipeline-manifest-registry-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-133-still-visual-composition-program-manifest-and-stage-orchestration-build.md"", ""docs/architecture/spec updates/Proprietary_Cognitive_Architecture_Manifesto.md"", ""docs/prd/PRD_MODULE_MIGRATION_MANIFEST.md""]",[],[],[],[],[],[],[],partial_existing,extend
render_timeline.contract.audio_timeline_component.v1,Audio Timeline Component,[],contract,render_timeline,Existing code contract/class `AudioTimelineComponent` discovered in `src/ccp_studio/contracts/sonic_timeline.py`; map into canonical ontology or keep as implementation detail.,Sonic Timeline Service,src/ccp_studio/contracts/sonic_timeline.py,"[""src/ccp_studio/contracts/sonic_timeline.py""]",[],[],[],[],[],[],[],partial_existing,map
render_timeline.contract.caption_segment.v1,Caption Segment,[],contract,render_timeline,Existing code contract/class `CaptionSegment` discovered in `src/ccp_studio/contracts/sonic_timeline.py`; map into canonical ontology or keep as implementation detail.,Sonic Timeline Service,src/ccp_studio/contracts/sonic_timeline.py,"[""src/ccp_studio/contracts/sonic_timeline.py""]",[],[],[],[],[],[],[],partial_existing,map
render_timeline.contract.caption_track.v1,Caption Track,[],contract,render_timeline,"Time-aligned subtitle/caption data with placement, emphasis, and style rules.",Render Runtime,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-116-live-ingredient-coverage-tracker-cue-suppression-policy-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-116-live-ingredient-coverage-tracker-cue-suppression-policy-build.md"", ""docs/stories/story-7-4-layer-manifests-animation-plans-edl-captions-and-sonic-plans.md"", ""docs/stories/story-8-6-audio-caption-timeline-and-mix-assembly.md"", ""docs/tech-specs/TS-CMF-039-layer-manifests-animation-plans-edl-captions-and-sonic-plans.md""]",[],[],[],[],[],[],[],partial_existing,extend
render_timeline.contract.carouselprogram.v1,CarouselProgram,[],contract,render_timeline,"Canonical multi-slide program governing sequence, slide roles, compositions, assets, renders, and evals.",Render Runtime,,[],[],[],[],[],[],[],[],canonical_to_create,create
