"requirement_id","type","feature_id","title","release_1_scope","source_requirement","locked_decisions","user_journeys","cross_cutting_nfrs","concrete_repository_evidence","executable_code_evidence","executable_test_evidence","verdict","verdict_basis","technical_spec_owner"
"NFR-OBS-001","NFR","CROSS_CUTTING","Event completeness","R1_APPLICABLE","prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml","","","","contracts/schemas/VISUAL_ASSET_EVENT.schema.yaml; no telemetry, metrics, tracing, or dashboard implementation found","NONE_VERIFIED; scripts/ contains PRD package utilities only","validation/SCHEMA_VALIDATION_REPORT.json is a saved structural report where applicable; scripts/validate_prd_package.py checks schema shape only; no executable product test suite found","PARTIALLY_IMPLEMENTED","Concrete schema, registry, fixture, or governance data represents part of the requirement, but no executable product path enforces or exercises the complete behavior.","Cross-cutting in every owning Stage 2 specification"
"NFR-OBS-002","NFR","CROSS_CUTTING","Evidence-backed status","R1_APPLICABLE","prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml","","","","contracts/schemas/VISUAL_ASSET_EVENT.schema.yaml; no telemetry, metrics, tracing, or dashboard implementation found","NONE_VERIFIED; scripts/ contains PRD package utilities only","validation/SCHEMA_VALIDATION_REPORT.json is a saved structural report where applicable; scripts/validate_prd_package.py checks schema shape only; no executable product test suite found","PARTIALLY_IMPLEMENTED","Concrete schema, registry, fixture, or governance data represents part of the requirement, but no executable product path enforces or exercises the complete behavior.","Cross-cutting in every owning Stage 2 specification"
"NFR-OBS-003","NFR","CROSS_CUTTING","Operational drill-down","R1_APPLICABLE","prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml","","","","contracts/schemas/VISUAL_ASSET_EVENT.schema.yaml; no telemetry, metrics, tracing, or dashboard implementation found","NONE_VERIFIED; scripts/ contains PRD package utilities only","NONE_VERIFIED; no executable product test suite found","NEW_IMPLEMENTATION","No executable product implementation was found. Nearby PRD/governance artifacts define intent only and do not satisfy runtime behavior.","Cross-cutting in every owning Stage 2 specification"
"NFR-OBS-004","NFR","CROSS_CUTTING","Cross-run analytics","R1_APPLICABLE","prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml","","","","contracts/schemas/VISUAL_ASSET_EVENT.schema.yaml; no telemetry, metrics, tracing, or dashboard implementation found","NONE_VERIFIED; scripts/ contains PRD package utilities only","NONE_VERIFIED; no executable product test suite found","NEW_IMPLEMENTATION","No executable product implementation was found. Nearby PRD/governance artifacts define intent only and do not satisfy runtime behavior.","Cross-cutting in every owning Stage 2 specification"
"NFR-OBS-005","NFR","CROSS_CUTTING","Human action receipts","R1_APPLICABLE","prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml","","","","contracts/schemas/VISUAL_ASSET_EVENT.schema.yaml; no telemetry, metrics, tracing, or dashboard implementation found","NONE_VERIFIED; scripts/ contains PRD package utilities only","NONE_VERIFIED; no executable product test suite found","NEW_IMPLEMENTATION","No executable product implementation was found. Nearby PRD/governance artifacts define intent only and do not satisfy runtime behavior.","Cross-cutting in every owning Stage 2 specification"
"NFR-SEC-001","NFR","CROSS_CUTTING","Least privilege","R1_APPLICABLE","prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml","","","","governance/READINESS_HARD_GATES.yaml; no authentication, authorization, secret, sandbox, integrity, or untrusted-input implementation found","NONE_VERIFIED; scripts/ contains PRD package utilities only","NONE_VERIFIED; no executable product test suite found","NEW_IMPLEMENTATION","No executable product implementation was found. Nearby PRD/governance artifacts define intent only and do not satisfy runtime behavior.","Cross-cutting in every owning Stage 2 specification"
"NFR-SEC-002","NFR","CROSS_CUTTING","Sandboxed experimental capability","R1_APPLICABLE","prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml","","","","governance/READINESS_HARD_GATES.yaml; no authentication, authorization, secret, sandbox, integrity, or untrusted-input implementation found","NONE_VERIFIED; scripts/ contains PRD package utilities only","NONE_VERIFIED; no executable product test suite found","NEW_IMPLEMENTATION","No executable product implementation was found. Nearby PRD/governance artifacts define intent only and do not satisfy runtime behavior.","Cross-cutting in every owning Stage 2 specification"
"NFR-SEC-003","NFR","CROSS_CUTTING","Secret hygiene","R1_APPLICABLE","prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml","","","","governance/READINESS_HARD_GATES.yaml; no authentication, authorization, secret, sandbox, integrity, or untrusted-input implementation found","NONE_VERIFIED; scripts/ contains PRD package utilities only","NONE_VERIFIED; no executable product test suite found","NEW_IMPLEMENTATION","No executable product implementation was found. Nearby PRD/governance artifacts define intent only and do not satisfy runtime behavior.","Cross-cutting in every owning Stage 2 specification"
"NFR-SEC-004","NFR","CROSS_CUTTING","Untrusted input handling","R1_APPLICABLE","prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml","","","","governance/READINESS_HARD_GATES.yaml; no authentication, authorization, secret, sandbox, integrity, or untrusted-input implementation found","NONE_VERIFIED; scripts/ contains PRD package utilities only","NONE_VERIFIED; no executable product test suite found","NEW_IMPLEMENTATION","No executable product implementation was found. Nearby PRD/governance artifacts define intent only and do not satisfy runtime behavior.","Cross-cutting in every owning Stage 2 specification"
"NFR-SEC-005","NFR","CROSS_CUTTING","Asset and model integrity","R1_APPLICABLE","prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml","","","","governance/READINESS_HARD_GATES.yaml; no authentication, authorization, secret, sandbox, integrity, or untrusted-input implementation found","NONE_VERIFIED; scripts/ contains PRD package utilities only","NONE_VERIFIED; no executable product test suite found","NEW_IMPLEMENTATION","No executable product implementation was found. Nearby PRD/governance artifacts define intent only and do not satisfy runtime behavior.","Cross-cutting in every owning Stage 2 specification"
"NFR-COMPAT-001","NFR","CROSS_CUTTING","Versioned service contracts","R1_APPLICABLE","prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml","","","","contracts/schemas/COMPATIBILITY_MANIFEST.schema.yaml; contracts/README.md","NONE_VERIFIED; scripts/ contains PRD package utilities only","validation/SCHEMA_VALIDATION_REPORT.json is a saved structural report where applicable; scripts/validate_prd_package.py checks schema shape only; no executable product test suite found","PARTIALLY_IMPLEMENTED","Concrete schema, registry, fixture, or governance data represents part of the requirement, but no executable product path enforces or exercises the complete behavior.","Cross-cutting in every owning Stage 2 specification"
"NFR-COMPAT-002","NFR","CROSS_CUTTING","Backward-compatible minor evolution","R1_APPLICABLE","prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml","","","","contracts/schemas/COMPATIBILITY_MANIFEST.schema.yaml; contracts/README.md","NONE_VERIFIED; scripts/ contains PRD package utilities only","validation/SCHEMA_VALIDATION_REPORT.json is a saved structural report where applicable; scripts/validate_prd_package.py checks schema shape only; no executable product test suite found","PARTIALLY_IMPLEMENTED","Concrete schema, registry, fixture, or governance data represents part of the requirement, but no executable product path enforces or exercises the complete behavior.","Cross-cutting in every owning Stage 2 specification"
"NFR-COMPAT-003","NFR","CROSS_CUTTING","Explicit major migrations","R1_APPLICABLE","prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml","","","","contracts/schemas/COMPATIBILITY_MANIFEST.schema.yaml; contracts/README.md","NONE_VERIFIED; scripts/ contains PRD package utilities only","validation/SCHEMA_VALIDATION_REPORT.json is a saved structural report where applicable; scripts/validate_prd_package.py checks schema shape only; no executable product test suite found","PARTIALLY_IMPLEMENTED","Concrete schema, registry, fixture, or governance data represents part of the requirement, but no executable product path enforces or exercises the complete behavior.","Cross-cutting in every owning Stage 2 specification"
"NFR-COMPAT-004","NFR","CROSS_CUTTING","Pinned run dependencies","R1_APPLICABLE","prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml","","","","contracts/schemas/COMPATIBILITY_MANIFEST.schema.yaml; contracts/README.md","NONE_VERIFIED; scripts/ contains PRD package utilities only","validation/SCHEMA_VALIDATION_REPORT.json is a saved structural report where applicable; scripts/validate_prd_package.py checks schema shape only; no executable product test suite found","PARTIALLY_IMPLEMENTED","Concrete schema, registry, fixture, or governance data represents part of the requirement, but no executable product path enforces or exercises the complete behavior.","Cross-cutting in every owning Stage 2 specification"
"NFR-COMPAT-005","NFR","CROSS_CUTTING","Compatibility manifest","R1_APPLICABLE","prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml","","","","contracts/schemas/COMPATIBILITY_MANIFEST.schema.yaml; contracts/README.md","NONE_VERIFIED; scripts/ contains PRD package utilities only","validation/SCHEMA_VALIDATION_REPORT.json is a saved structural report where applicable; scripts/validate_prd_package.py checks schema shape only; no executable product test suite found","PARTIALLY_IMPLEMENTED","Concrete schema, registry, fixture, or governance data represents part of the requirement, but no executable product path enforces or exercises the complete behavior.","Cross-cutting in every owning Stage 2 specification"
"NFR-EVAL-001","NFR","CROSS_CUTTING","Independent evaluation","R1_APPLICABLE","prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml","","","","contracts/schemas/VISUAL_QUALITY_EVALUATION.schema.yaml; reference-slice/FORMAT02_MINIMAL_COACH_THEATRE/benchmarks/BENCHMARK_MANIFEST.yaml","NONE_VERIFIED; scripts/ contains PRD package utilities only","validation/SCHEMA_VALIDATION_REPORT.json is a saved structural report where applicable; scripts/validate_prd_package.py checks schema shape only; no executable product test suite found","NEEDS_EMPIRICAL_PROTOTYPE","A seed contract or benchmark may exist, but feasibility, thresholds, provider behavior, quality, recovery, or performance cannot be specified credibly without an executable prototype and measurements.","Cross-cutting in every owning Stage 2 specification"
"NFR-EVAL-002","NFR","CROSS_CUTTING","Profile-specific hard gates","R1_APPLICABLE","prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml","","","","contracts/schemas/VISUAL_QUALITY_EVALUATION.schema.yaml; reference-slice/FORMAT02_MINIMAL_COACH_THEATRE/benchmarks/BENCHMARK_MANIFEST.yaml","NONE_VERIFIED; scripts/ contains PRD package utilities only","validation/SCHEMA_VALIDATION_REPORT.json is a saved structural report where applicable; scripts/validate_prd_package.py checks schema shape only; no executable product test suite found","NEEDS_EMPIRICAL_PROTOTYPE","A seed contract or benchmark may exist, but feasibility, thresholds, provider behavior, quality, recovery, or performance cannot be specified credibly without an executable prototype and measurements.","Cross-cutting in every owning Stage 2 specification"
"NFR-EVAL-003","NFR","CROSS_CUTTING","Evaluator calibration","R1_APPLICABLE","prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml","","","","contracts/schemas/VISUAL_QUALITY_EVALUATION.schema.yaml; reference-slice/FORMAT02_MINIMAL_COACH_THEATRE/benchmarks/BENCHMARK_MANIFEST.yaml","NONE_VERIFIED; scripts/ contains PRD package utilities only","validation/SCHEMA_VALIDATION_REPORT.json is a saved structural report where applicable; scripts/validate_prd_package.py checks schema shape only; no executable product test suite found","NEEDS_EMPIRICAL_PROTOTYPE","A seed contract or benchmark may exist, but feasibility, thresholds, provider behavior, quality, recovery, or performance cannot be specified credibly without an executable prototype and measurements.","Cross-cutting in every owning Stage 2 specification"
"NFR-EVAL-004","NFR","CROSS_CUTTING","Protected release benchmarks","R1_APPLICABLE","prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml","","","","contracts/schemas/VISUAL_QUALITY_EVALUATION.schema.yaml; reference-slice/FORMAT02_MINIMAL_COACH_THEATRE/benchmarks/BENCHMARK_MANIFEST.yaml","NONE_VERIFIED; scripts/ contains PRD package utilities only","validation/SCHEMA_VALIDATION_REPORT.json is a saved structural report where applicable; scripts/validate_prd_package.py checks schema shape only; no executable product test suite found","NEEDS_EMPIRICAL_PROTOTYPE","A seed contract or benchmark may exist, but feasibility, thresholds, provider behavior, quality, recovery, or performance cannot be specified credibly without an executable prototype and measurements.","Cross-cutting in every owning Stage 2 specification"
"NFR-EVAL-005","NFR","CROSS_CUTTING","No average compensation","R1_APPLICABLE","prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml","","","","contracts/schemas/VISUAL_QUALITY_EVALUATION.schema.yaml; reference-slice/FORMAT02_MINIMAL_COACH_THEATRE/benchmarks/BENCHMARK_MANIFEST.yaml","NONE_VERIFIED; scripts/ contains PRD package utilities only","validation/SCHEMA_VALIDATION_REPORT.json is a saved structural report where applicable; scripts/validate_prd_package.py checks schema shape only; no executable product test suite found","NEEDS_EMPIRICAL_PROTOTYPE","A seed contract or benchmark may exist, but feasibility, thresholds, provider behavior, quality, recovery, or performance cannot be specified credibly without an executable prototype and measurements.","Cross-cutting in every owning Stage 2 specification"
"NFR-MEM-001","NFR","CROSS_CUTTING","Contextual usage memory","R1_APPLICABLE","prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml","","","","contracts/schemas/VISUAL_ASSET_MEMORY_RECORD.schema.yaml; governance/CMF_OKF_PROFILE.yaml","NONE_VERIFIED; scripts/ contains PRD package utilities only","validation/SCHEMA_VALIDATION_REPORT.json is a saved structural report where applicable; scripts/validate_prd_package.py checks schema shape only; no executable product test suite found","PARTIALLY_IMPLEMENTED","Concrete schema, registry, fixture, or governance data represents part of the requirement, but no executable product path enforces or exercises the complete behavior.","Cross-cutting in every owning Stage 2 specification"
"NFR-MEM-002","NFR","CROSS_CUTTING","Authority-aware retrieval","R1_APPLICABLE","prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml","","","","contracts/schemas/VISUAL_ASSET_MEMORY_RECORD.schema.yaml; governance/CMF_OKF_PROFILE.yaml","NONE_VERIFIED; scripts/ contains PRD package utilities only","validation/SCHEMA_VALIDATION_REPORT.json is a saved structural report where applicable; scripts/validate_prd_package.py checks schema shape only; no executable product test suite found","NEEDS_EMPIRICAL_PROTOTYPE","A seed contract or benchmark may exist, but feasibility, thresholds, provider behavior, quality, recovery, or performance cannot be specified credibly without an executable prototype and measurements.","Cross-cutting in every owning Stage 2 specification"
"NFR-MEM-003","NFR","CROSS_CUTTING","Hybrid multimodal retrieval","R1_APPLICABLE","prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml","","","","contracts/schemas/VISUAL_ASSET_MEMORY_RECORD.schema.yaml; governance/CMF_OKF_PROFILE.yaml","NONE_VERIFIED; scripts/ contains PRD package utilities only","validation/SCHEMA_VALIDATION_REPORT.json is a saved structural report where applicable; scripts/validate_prd_package.py checks schema shape only; no executable product test suite found","NEEDS_EMPIRICAL_PROTOTYPE","A seed contract or benchmark may exist, but feasibility, thresholds, provider behavior, quality, recovery, or performance cannot be specified credibly without an executable prototype and measurements.","Cross-cutting in every owning Stage 2 specification"
"NFR-MEM-004","NFR","CROSS_CUTTING","Contradiction and exception coverage","R1_APPLICABLE","prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml","","","","contracts/schemas/VISUAL_ASSET_MEMORY_RECORD.schema.yaml; governance/CMF_OKF_PROFILE.yaml","NONE_VERIFIED; scripts/ contains PRD package utilities only","validation/SCHEMA_VALIDATION_REPORT.json is a saved structural report where applicable; scripts/validate_prd_package.py checks schema shape only; no executable product test suite found","NEEDS_EMPIRICAL_PROTOTYPE","A seed contract or benchmark may exist, but feasibility, thresholds, provider behavior, quality, recovery, or performance cannot be specified credibly without an executable prototype and measurements.","Cross-cutting in every owning Stage 2 specification"
