fr_id,source_product,feature_id,title,primary_owner,primary_story_id,primary_story_title,canonical_spec_id,authority_source_id,ownership_authority_id,gate,claim_ceiling,original_spec_id,ownership_reconciled,requirement,required_evidence,source_refs
AIR-FR-085,AIR,F15,Compile a Derivative Activation Program,Activative Intelligence Runtime,AIR-ST-15.01,Compile a category-specific Derivative Activation Program,TS-AIR-015,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-015,false,"Each short, Carousel, SuperVisual, animation scene, or relationship asset shall declare source ingredients, viewer role, tension, Edge Product, primitive coalition, archetype coalition, Voice/Visual DNA, and transfer requirements.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity",SRC-AHP-F25-001 | SRC-AHP-F28-001 | SRC-BRAND-001 | SRC-ARCH-001
AIR-FR-086,AIR,F15,Use JIT Skill writers and Composers for text transformation,Activative Intelligence Runtime,AIR-ST-15.01,Compile a category-specific Derivative Activation Program,TS-AIR-015,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-015,false,"Writers and Composers shall receive only approved source ingredients, relevant Voice DNA, coalition and archetype context, route rules, and transformation constraints.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity",SRC-AHP-F25-001 | SRC-AHP-F28-001 | SRC-BRAND-001 | SRC-ARCH-001
AIR-FR-087,AIR,F15,Preserve script-segment transformation lineage,Activative Intelligence Runtime,AIR-ST-15.02,Write and approve the archetype-coalition Final Script,TS-AIR-015,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-015,false,"Every verbatim quote, condensation, adaptation, connective line, or rewrite shall identify its source spans, transformation class, authoring program, and approval state.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity | psychological role, tension, archetype coalition, Guest Voice DNA lineage, Final Script approval, and rejection alternatives",SRC-AHP-F25-001 | SRC-AHP-F28-001 | SRC-BRAND-001 | SRC-ARCH-001
AIR-FR-088,AIR,F15,Require operator approval of the Final Script,Activative Intelligence Runtime,AIR-ST-15.02,Write and approve the archetype-coalition Final Script,TS-AIR-015,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-015,false,No composition may begin until the complete archetype-coalition Final Script has been reviewed and approved or explicitly superseded by the operator.,"exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity | psychological role, tension, archetype coalition, Guest Voice DNA lineage, Final Script approval, and rejection alternatives",SRC-AHP-F25-001 | SRC-AHP-F28-001 | SRC-BRAND-001 | SRC-ARCH-001
AIR-FR-089,AIR,F15,Compose a reusable 2D Animation Scene Package for every eligible script,Activative Intelligence Runtime,AIR-ST-15.03,Compose mandatory reusable 2D animation scene packages and hand off production,TS-AIR-015,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-015,false,"The system shall create composition-ready scene programs, visual references, character or symbolic roles, timing, BBOX intent, and asset demands that can serve as B-roll, slide elements, or complete animation scenes.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity | psychological role, tension, archetype coalition, Guest Voice DNA lineage, Final Script approval, and rejection alternatives | Activation Transfer Contract, source-fidelity trace, composition program, render or preview evidence, and independent reparse",SRC-AHP-F25-001 | SRC-AHP-F28-001 | SRC-BRAND-001 | SRC-ARCH-001
AIR-FR-090,AIR,F15,Emit an immutable Semantic Production Package,Activative Intelligence Runtime,AIR-ST-15.03,Compose mandatory reusable 2D animation scene packages and hand off production,TS-AIR-015,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-015,false,"The approved Final Script, coalition, archetype program, animation scene package, source lineage, transfer contract, and evaluation requirements shall be packaged for Builder/Harness/Pipeline consumption.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity",SRC-AHP-F25-001 | SRC-AHP-F28-001 | SRC-BRAND-001 | SRC-ARCH-001
AIR-FR-091,AIR,F16,Compile an Activation Transfer Contract,Activative Intelligence Runtime,AIR-ST-16.01,Identify the original source charge and must-survive properties,TS-AIR-016,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-016,false,"The Runtime shall state the original activation source, participant role, tension, Edge Product, expression evidence, must-survive properties, permitted transformations, and destructive wrong readings.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity | Activation Transfer Contract, source-fidelity trace, composition program, render or preview evidence, and independent reparse",SRC-AI2-TRANSFER-001 | SRC-AHP-F16-001 | SRC-SOURCE-FIRST-001
AIR-FR-092,AIR,F16,Identify must-survive source and activation properties,Activative Intelligence Runtime,AIR-ST-16.01,Identify the original source charge and must-survive properties,TS-AIR-016,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-016,false,"The contract shall distinguish semantic premise, identity stance, emotional or cognitive turn, rhythm, reaction tail, visual cue, and participation role that materially carry the source charge.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity | source spans, word/phrase timing, speakers, audio/visual observations, planned–observed delta, and expression decision",SRC-AI2-TRANSFER-001 | SRC-AHP-F16-001 | SRC-SOURCE-FIRST-001
AIR-FR-093,AIR,F16,Declare permitted transformations and creative degrees of freedom,Activative Intelligence Runtime,AIR-ST-16.02,Declare permitted transformations and exact lineage,TS-AIR-016,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-016,false,"The contract shall explicitly allow or forbid condensation, reordering, rewriting, voice substitution, visual abstraction, animation, crop, timing, and platform adaptation by derivative type.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity",SRC-AI2-TRANSFER-001 | SRC-AHP-F16-001 | SRC-SOURCE-FIRST-001
AIR-FR-094,AIR,F16,Evaluate transfer fidelity at every material handoff,Activative Intelligence Runtime,AIR-ST-16.02,Declare permitted transformations and exact lineage,TS-AIR-016,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-016,false,"Source-to-moment, moment-to-script, script-to-composition, composition-to-render, and render-to-platform handoffs shall emit transfer evidence and failure attribution.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity | Activation Transfer Contract, source-fidelity trace, composition program, render or preview evidence, and independent reparse",SRC-AI2-TRANSFER-001 | SRC-AHP-F16-001 | SRC-SOURCE-FIRST-001
AIR-FR-095,AIR,F16,Preserve complete source and transformation lineage,Activative Intelligence Runtime,AIR-ST-16.03,Measure transfer fidelity and repair the responsible handoff,TS-AIR-016,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-016,false,"Every derivative assertion, scene, caption, quote, visual proof, voiceover, and animation element shall be traceable to source spans or clearly labeled original connective material.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity | source spans, word/phrase timing, speakers, audio/visual observations, planned–observed delta, and expression decision",SRC-AI2-TRANSFER-001 | SRC-AHP-F16-001 | SRC-SOURCE-FIRST-001
AIR-FR-096,AIR,F16,Reject wrong-role and centroid transfer failures,Activative Intelligence Runtime,AIR-ST-16.03,Measure transfer fidelity and repair the responsible handoff,TS-AIR-016,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-016,false,"A derivative shall fail when it preserves surface content but changes the intended psychological role, neutralizes the tension, erases the Edge Product, or converges toward generic centroid expression.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity | psychological role, tension, archetype coalition, Guest Voice DNA lineage, Final Script approval, and rejection alternatives | Activation Transfer Contract, source-fidelity trace, composition program, render or preview evidence, and independent reparse",SRC-AI2-TRANSFER-001 | SRC-AHP-F16-001 | SRC-SOURCE-FIRST-001
AIR-FR-097,AIR,F17,Generate visual semantic candidates from the approved semantic package,Activative Intelligence Runtime,AIR-ST-17.01,Compile visual activation candidates from research and reference,TS-AIR-017,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-017,false,"The Runtime shall propose visual metaphors, evidence structures, real-life scenes, graphic relations, and composition strategies tied to the viewer role, tension, coalition, archetype, Voice/Visual DNA, and transfer contract.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity | Activation Transfer Contract, source-fidelity trace, composition program, render or preview evidence, and independent reparse",SRC-AI2-VISUAL-001 | SRC-AHP-F09-001 | SRC-AHP-F15-001 | SRC-VISUAL-DOCTRINE-001
AIR-FR-098,AIR,F17,Require Visual Research and Real-Life Reference before generation,Activative Intelligence Runtime,AIR-ST-17.01,Compile visual activation candidates from research and reference,TS-AIR-017,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-017,false,"Visual candidates shall cite specimens, real environments, human references, object behavior, or documented visual systems before generated assets are requested where such reference is applicable.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity | Activation Transfer Contract, source-fidelity trace, composition program, render or preview evidence, and independent reparse",SRC-AI2-VISUAL-001 | SRC-AHP-F09-001 | SRC-AHP-F15-001 | SRC-VISUAL-DOCTRINE-001
AIR-FR-099,AIR,F17,Compile composition intent before editing or rendering,Activative Intelligence Runtime,AIR-ST-17.02,Define composition intent and feature contracts before editing,TS-AIR-017,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-017,false,"The Runtime shall define hierarchy, reading path, subject relationships, BBOX function, negative space, sequence role, and intended viewer state before timeline or canvas operations are authorized.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity | Activation Transfer Contract, source-fidelity trace, composition program, render or preview evidence, and independent reparse",SRC-AI2-VISUAL-001 | SRC-AHP-F09-001 | SRC-AHP-F15-001 | SRC-VISUAL-DOCTRINE-001
AIR-FR-100,AIR,F17,Compile feature-level visual contracts,Activative Intelligence Runtime,AIR-ST-17.02,Define composition intent and feature contracts before editing,TS-AIR-017,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-017,false,"Required gaze, hands, facial expression, props, evidence, text, scale, depth, motion, sonic cues, and wrong-reading locks shall be represented as independently testable Feature Contracts.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity | Activation Transfer Contract, source-fidelity trace, composition program, render or preview evidence, and independent reparse",SRC-AI2-VISUAL-001 | SRC-AHP-F09-001 | SRC-AHP-F15-001 | SRC-VISUAL-DOCTRINE-001
AIR-FR-101,AIR,F17,Emit a bounded Visual Activation Handoff,Activative Intelligence Runtime,AIR-ST-17.03,Handoff to Pipeline/VAE and reparse the rendered result,TS-AIR-017,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-017,false,"The handoff shall include semantic authority, visual narrative, composition intent, asset requirements, allowed variation, source references, and evaluation profile for AHP or VAE consumption.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity | Activation Transfer Contract, source-fidelity trace, composition program, render or preview evidence, and independent reparse",SRC-AI2-VISUAL-001 | SRC-AHP-F09-001 | SRC-AHP-F15-001 | SRC-VISUAL-DOCTRINE-001
